DFS - Arvore de busca a partir do vertice 1
Vertice	Pai	Nivel
8080		8946	8810
8081		6175	6793
8082		7693	8123
8083		7223	6747
8084		9845	9078
8085		7885	8379
8086		8062	7965
8087		8844	8338
8088		8373	8847
8089		8337	7693
8090		6913	7127
8091		7172	7404
8092		6974	7544
8093		8450	8180
8094		7905	8345
8095		8419	7938
8096		7909	6985
8097		8215	7909
8098		8307	7926
8099		8281	8351
8100		9583	8507
8101		9961	9004
8102		7726	8644
8103		9243	9030
8104		9829	9198
8105		7685	7956
8106		8780	7857
8107		7619	7218
8108		5794	7579
8109		7887	8073
8110		8377	8247
8111		8322	8254
8112		7979	7885
8113		8927	8340
8114		9166	9085
8115		6145	8256
8116		7673	6887
8117		8713	8318
8118		6560	6398
8119		8264	7894
8120		7578	8171
8121		8154	7550
8122		7781	7413
8123		8340	8459
8124		8052	7793
8125		8305	8505
8126		7891	7898
8127		7587	7304
8128		9364	8621
8129		7099	9037
8130		6795	7173
8131		9362	8540
8132		8520	7811
8133		7488	8162
8134		7440	7980
8135		6768	7950
8136		7843	8269
8137		7516	7402
8138		7866	8592
8139		7329	7774
8140		6340	6957
8141		8726	8295
8142		8024	7629
8143		7265	8103
8144		8879	7649
8145		6640	7270
8146		8271	7777
8147		8070	7745
8148		7487	7963
8149		7870	7435
8150		6397	7273
8151		8542	9219
8152		6732	7287
8153		7560	6969
8154		7934	7549
8155		8810	8497
8156		6764	8333
8157		10000	9186
8158		8173	7769
8159		9816	8423
8160		7408	7743
8161		7663	8733
8162		9986	8774
8163		9005	7763
8164		8722	8991
8165		8387	7850
8166		7700	8364
8167		8508	8932
8168		8069	8105
8169		8546	9212
8170		8627	6925
8171		9432	8509
8172		8136	8270
8173		6969	7768
8174		9274	8676
8175		7157	7971
8176		8235	8332
8177		8372	8753
8178		7333	7986
8179		6383	6740
8180		8641	7982
8181		9880	8863
8182		8618	8367
8183		6861	8021
8184		7722	7295
8185		9349	8673
8186		9351	7823
8187		8675	8926
8188		8098	7927
8189		8068	8009
8190		9933	9036
8191		5689	8399
8192		8345	8748
8193		7712	7747
8194		7250	8188
8195		7937	8321
8196		7400	7577
8197		8173	7769
8198		6830	7265
8199		8493	7667
8200		9108	8899
8201		8505	8441
8202		8025	7953
8203		7440	7980
8204		8471	8031
8205		8868	8536
8206		8184	7296
8207		7253	8099
8208		7719	7556
8209		7882	7588
8210		8869	8523
8211		8468	7682
8212		7536	8947
8213		9728	8373
8214		8578	7324
8215		7955	7908
8216		9721	8895
8217		9165	8529
8218		6821	7539
8219		8806	8764
8220		7606	7948
8221		9320	8951
8222		8548	7759
8223		7798	7799
8224		6262	6760
8225		8257	7566
8226		8976	8849
8227		8439	8450
8228		7740	8208
8229		8788	9081
8230		7981	8091
8231		9172	9136
8232		7646	8410
8233		7881	8492
8234		9308	9044
8235		8634	8331
8236		8911	7513
8237		9758	8308
8238		9490	9180
8239		5948	5591
8240		9293	9000
8241		6114	6378
8242		9240	8922
8243		8463	7704
8244		8360	8323
8245		9558	8860
8246		8408	8836
8247		8267	8416
8248		7413	8579
8249		8964	8455
8250		9162	8012
8251		6940	7781
8252		6836	6952
8253		9433	8561
8254		9653	9251
8255		6240	7095
8256		6864	8174
8257		7320	7565
8258		8193	7748
8259		6848	7338
8260		8287	8313
8261		9487	8425
8262		8295	8615
8263		9106	8388
8264		7841	7893
8265		9783	8715
8266		7506	7896
8267		8356	8415
8268		8415	8015
8269		7272	8026
8270		7418	8543
8271		7990	7776
8272		7331	8599
8273		7908	8477
8274		8500	8065
8275		9793	8555
8276		8792	8143
8277		6571	7511
8278		7697	8081
8279		8386	8139
8280		8448	9053
8281		8391	8350
8282		7247	7486
8283		8117	8319
8284		7768	8237
8285		7000	7840
8286		7374	7352
8287		8658	8312
8288		8784	8404
8289		7321	7717
8290		8104	9199
8291		9993	8770
8292		6422	6452
8293		7178	8285
8294		7739	7593
8295		9030	8614
8296		7868	8283
8297		7481	7160
8298		7268	7085
8299		8593	8068
8300		7669	8157
8301		7087	7697
8302		9389	9049
8303		8663	7685
8304		6718	7075
8305		9057	8504
8306		8786	9174
8307		9032	7925
8308		6249	6669
8309		8284	8238
8310		7215	7248
8311		6488	6142
8312		8201	8442
8313		6550	7464
8314		8839	8521
8315		9022	8993
8316		7175	8766
8317		6489	7931
8318		7050	8060
8319		9287	8833
8320		9543	9254
8321		9335	8114
8322		8538	8253
8323		7421	7731
8324		8922	7989
8325		6676	8299
8326		8733	8664
8327		7786	8428
8328		8243	7705
8329		7492	6900
8330		7165	8200
8331		5066	8937
8332		9224	8745
8333		7173	8183
8334		7689	7867
8335		7527	7186
8336		8606	8474
8337		7553	7692
8338		8456	8275
8339		7826	7889
8340		9125	8458
8341		7860	8288
8342		7479	7828
8343		8591	8818
8344		9369	8549
8345		8433	8747
8346		9419	8036
8347		6622	8302
8348		9456	7922
8349		9435	8944
8350		8578	7324
8351		7974	8042
8352		7802	7680
8353		9309	8787
8354		9452	9008
8355		7873	8697
8356		9275	8414
8357		9973	9195
8358		9277	9088
8359		8604	8575
8360		8195	8322
8361		8325	8300
8362		8702	8632
8363		9262	8688
8364		7849	8117
8365		9058	9119
8366		7580	7105
8367		8342	7829
8368		6743	6991
8369		6542	7210
8370		7147	7488
8371		7179	8501
8372		8026	8752
8373		9658	8846
8374		8955	9063
8375		7950	8756
8376		8731	8989
8377		8864	8246
8378		7406	8051
8379		9048	8250
8380		9004	8916
8381		8163	7764
8382		7616	8567
8383		6976	8754
8384		6399	7865
8385		7718	7709
8386		8751	8138
8387		7036	7849
8388		8102	8645
8389		7228	8023
8390		8436	9007
8391		9016	8349
8392		9786	9078
8393		6682	7343
8394		8788	9081
8395		8115	8257
8396		7404	7779
8397		8283	8320
8398		8394	9082
8399		7707	8422
8400		7785	8571
8401		6888	7560
8402		9008	9059
8403		8166	8365
8404		8128	8622
8405		9299	8514
8406		8390	9008
8407		8101	9005
8408		9044	8835
8409		5486	7905
8410		8378	8052
8411		7861	7958
8412		8715	7891
8413		8405	8515
8414		9613	8713
8415		6155	8014
8416		7805	7725
8417		7592	6999
8418		6964	6700
8419		7917	7937
8420		8144	7650
8421		8180	7983
8422		6722	6522
8423		8898	8757
8424		9298	8966
8425		6637	6765
8426		7927	7366
8427		9818	7734
8428		9426	8650
8429		8521	8242
8430		6814	8150
8431		8831	8655
8432		7949	8470
8433		8576	8746
8434		8656	7843
8435		7789	8040
8436		8407	9006
8437		8799	8071
8438		7984	7845
8439		9206	8449
8440		7331	8599
8441		8222	7760
8442		9764	8761
8443		9656	9046
8444		8765	8590
8445		7778	7877
8446		7549	8213
8447		9036	7604
8448		9648	9052
8449		9482	8647
8450		9510	8179
8451		6003	5996
8452		7895	8232
8453		8038	9266
8454		9988	9124
8455		7967	8624
8456		7190	8274
8457		7456	7723
8458		8410	8053
8459		9177	8538
8460		8862	8812
8461		8447	7605
8462		9525	8885
8463		7962	7703
8464		9065	8525
8465		7229	8546
8466		8156	8334
8467		8263	8389
8468		8352	7681
8469		8840	8196
8470		8660	8969
8471		8735	8030
8472		9836	7784
8473		8334	7868
8474		9332	8911
8475		9078	9261
8476		9035	8628
8477		7420	8731
8478		7771	7406
8479		8007	7789
8480		9664	9187
8481		8190	9037
8482		7335	7721
8483		7352	8045
8484		8174	8677
8485		9164	8657
8486		9893	8903
8487		8778	9251
8488		9931	8641
8489		8517	9061
8490		8009	8220
8491		7935	8225
8492		9954	8977
8493		7763	7666
8494		7811	8206
8495		9006	8956
8496		8897	9066
8497		8469	8197
8498		9017	7639
8499		8908	9244
8500		8741	8064
8501		9582	8997
8502		8472	7785
8503		8696	8756
8504		7875	8146
8505		9154	8440
8506		9937	8185
8507		5441	7030
8508		8725	8931
8509		8569	8840
8510		8677	7364
8511		7925	8107
8512		8299	8069
8513		9199	8659
8514		7522	8490
8515		8208	7557
8516		7318	8048
8517		8402	9060
8518		6659	7929
8519		9681	9250
8520		7095	7810
8521		7240	8241
8522		7455	8393
8523		7859	7713
8524		8359	8576
8525		7003	8316
8526		9617	9206
8527		7594	7224
8528		9268	9208
8529		9028	8565
8530		9142	8559
8531		8155	8498
8532		9184	8979
8533		7626	7613
8534		9654	9263
8535		5560	6341
8536		6053	7175
8537		7305	8908
8538		7992	8252
8539		7495	7658
8540		9745	8739
8541		8219	8765
8542		9407	9218
8543		7914	8878
8544		8924	8121
8545		8873	8604
8546		8907	9211
8547		6138	7600
8548		7047	7758
8549		8894	9076
8550		6809	7833
8551		8231	9137
8552		9014	7804
8553		9062	8681
8554		9107	8908
8555		8506	8186
8556		8107	7219
8557		8517	9061
8558		8912	8230
8559		7524	7226
8560		8327	8429
8561		8406	9009
8562		9039	8915
8563		9801	8862
8564		9186	8869
8565		9159	9251
8566		7312	8263
8567		8807	9201
8568		5724	7292
8569		8584	8839
8570		9121	9150
8571		7217	7575
8572		8708	8797
8573		9706	9262
8574		7840	7357
8575		8112	7886
8576		9224	8745
8577		9376	8202
8578		7236	7323
8579		7994	7883
8580		8733	8664
8581		6922	7933
8582		9077	8960
8583		7550	8326
8584		8791	8838
8585		7218	7653
8586		8355	8698
8587		9193	9205
8588		8670	8897
8589		8046	9011
8590		7618	8594
8591		7627	8817
8592		8899	9269
8593		8776	8067
8594		8211	7683
8595		6337	7231
8596		8870	8801
8597		9920	9259
8598		9045	8487
8599		8060	8017
8600		8382	8568
8601		7504	8226
8602		8158	7770
8603		7994	7883
8604		5596	8574
8605		9182	9262
8606		8633	8473
8607		8213	8374
8608		8389	8024
8609		9197	9107
8610		6480	7373
8611		7871	8735
8612		8750	8851
8613		9906	9073
8614		6555	7881
8615		5231	7991
8616		6813	7348
8617		8242	8923
8618		8403	8366
8619		9519	9067
8620		7637	8434
8621		7770	8544
8622		7773	7621
8623		9957	9216
8624		8739	8076
8625		9566	8670
8626		7398	8328
8627		6935	6924
8628		8316	8767
8629		9316	8986
8630		7658	8402
8631		8385	7710
8632		9515	8588
8633		9497	8472
8634		8896	8330
8635		7375	9233
8636		9250	8820
8637		8952	8807
8638		9871	9158
8639		9817	9248
8640		8582	8961
8641		8203	7981
8642		9945	8992
8643		8913	9134
8644		8747	8585
8645		8346	8037
8646		8315	8994
8647		9173	9042
8648		6694	8602
8649		7694	8370
8650		8354	9009
8651		8912	8230
8652		8721	8683
8653		8769	8778
8654		7482	7831
8655		8546	9212
8656		8781	7842
8657		6769	6989
8658		9060	8311
8659		9556	8783
8660		8746	8968
8661		8564	8870
8662		9673	9252
8663		8594	7684
8664		9333	9269
8665		9860	9208
8666		7361	8776
8667		9825	9171
8668		9493	9016
8669		7656	9089
8670		8216	8896
8671		7898	8306
8672		7602	6783
8673		9564	9057
8674		9651	8609
8675		9105	8925
8676		8321	8115
8677		7510	7363
8678		9379	8858
8679		9120	8913
8680		9870	8999
8681		9819	9208
8682		9610	8953
8683		8099	8352
8684		7854	7852
8685		7337	8058
8686		8114	9086
8687		8441	7761
8688		8559	7227
8689		9603	9249
8690		8059	8381
8691		7642	8216
8692		8906	9236
8693		8248	8580
8694		9205	8935
8695		8581	7934
8696		9119	8755
8697		9110	9100
8698		9558	8860
8699		6623	7808
8700		9709	8727
8701		6375	8453
8702		7703	8631
8703		8814	8597
8704		9367	9011
8705		7462	8557
8706		8326	8665
8707		9873	9110
8708		8826	8796
8709		9366	8265
8710		8380	8917
8711		8452	8233
8712		7954	8192
8713		8525	8317
8714		8752	9097
8715		7876	7890
8716		9674	8996
8717		7919	8397
8718		8010	7902
8719		7736	8527
8720		9609	8949
8721		8553	8682
8722		8376	8990
8723		7342	8095
8724		9930	8784
8725		8995	8930
8726		7508	8294
8727		8936	9190
8728		8560	8430
8729		8652	8684
8730		9083	8769
8731		9813	8988
8732		8131	8541
8733		8834	8663
8734		8488	8642
8735		7568	8029
8736		9578	9262
8737		9934	9206
8738		8601	8227
8739		6765	8075
8740		8590	8595
8741		7486	8063
8742		8816	8939
8743		6582	7673
8744		9375	9274
8745		8940	8361
8746		8424	8967
8747		8916	8584
8748		9306	9127
8749		7791	7727
8750		8226	8850
8751		8031	8137
8752		9521	9096
8753		9216	7860
8754		9194	9099
8755		8729	8685
8756		9672	8639
8757		8828	8827
8758		8481	9038
8759		9359	9165
8760		8392	9079
8761		8929	8078
8762		8247	8417
8763		8973	9070
8764		8949	7978
8765		8632	8589
8766		8999	8211
8767		9851	9189
8768		9895	9259
8769		8666	8777
8770		9742	8589
8771		9543	9254
8772		6937	7797
8773		8348	7923
8774		9881	9204
8775		9945	8992
8776		7424	8066
8777		8537	8909
8778		9823	9250
8779		8724	8785
8780		7629	7856
8781		8285	7841
8782		9766	8832
8783		9043	8083
8784		8630	8403
8785		7858	6982
8786		9574	9173
8787		8854	9257
8788		8760	9080
8789		9278	8708
8790		8306	9175
8791		8246	8837
8792		6577	8142
8793		8272	8600
8794		8534	9264
8795		9588	8975
8796		6279	8384
8797		6408	6350
8798		9430	9003
8799		8512	8070
8800		9107	8908
8801		7698	8871
8802		8400	8572
8803		9138	8881
8804		7810	8853
8805		8888	8720
8806		9211	8763
8807		8290	9200
8808		9067	8822
8809		9447	8901
8810		9069	8496
8811		7782	7862
8812		9317	9206
8813		7441	8135
8814		8740	8596
8815		9555	9228
8816		8331	8938
8817		9643	9021
8818		9003	9221
8819		7694	8370
8820		9802	8611
8821		8932	9112
8822		9253	9253
8823		9145	9265
8824		9526	9018
8825		8016	8551
8826		7930	8795
8827		8761	8079
8828		8947	8826
8829		7975	7752
8830		8327	8429
8831		9084	8654
8832		9317	9206
8833		9745	8739
8834		9327	8662
8835		7916	9235
8836		9372	9040
8837		8497	8198
8838		9357	8481
8839		8988	8520
8840		9261	8195
8841		9889	9185
8842		7584	7200
8843		8625	8671
8844		9729	8337
8845		5388	7112
8846		9372	9040
8847		7190	8274
8848		7040	8582
8849		8807	9201
8850		8328	7706
8851		8318	8061
8852		7790	8292
8853		8176	8333
8854		9358	9256
8855		9454	9272
8856		8312	8443
8857		8233	8493
8858		9901	9108
8859		8133	8163
8860		9536	8919
8861		8944	8358
8862		8080	8811
8863		7119	8126
8864		6553	8245
8865		8930	9026
8866		8120	8172
8867		8901	8278
8868		9127	8535
8869		8314	8522
8870		7943	8800
8871		9092	9216
8872		9858	9248
8873		8648	8603
8874		9586	8805
8875		9209	8690
8876		7845	7041
8877		6555	7881
8878		8232	8411
8879		7855	7648
8880		7128	8347
8881		8820	8612
8882		6041	6228
8883		8887	9261
8884		9761	9151
8885		9227	8550
8886		8033	7626
8887		8768	9260
8888		9398	8719
8889		9741	9028
8890		9607	9057
8891		9082	9258
8892		8003	7791
8893		9798	8667
8894		9777	9075
8895		8621	8545
8896		8626	8329
8897		9331	9065
8898		8696	8756
8899		9665	9268
8900		9519	9067
8901		9237	8277
8902		9568	9236
8903		9292	9106
8904		6893	7473
8905		9783	8715
8906		9129	9235
8907		8048	9210
8908		7315	9243
8909		9022	8993
8910		7202	8343
8911		8277	7512
8912		9489	8229
8913		9373	9133
8914		7605	7552
8915		7523	8843
8916		8848	8583
8917		9636	9230
8918		7894	7973
8919		7097	7448
8920		8053	7879
8921		7385	8377
8922		7053	7988
8923		8423	8758
8924		9203	8120
8925		6958	8982
8926		8448	9053
8927		8087	8339
8928		8217	8530
8929		8624	8077
8930		9571	9025
8931		9459	8762
8932		9834	9111
8933		9949	9214
8934		7853	8466
8935		9616	9208
8936		9851	9189
8937		8801	8872
8938		9076	8304
8939		8413	8516
8940		7721	8360
8941		6361	6909
8942		7581	7772
8943		7250	8188
8944		9846	8357
8945		8745	8362
8946		9640	8809
8947		9935	8825
8948		9400	9250
8949		9883	7977
8950		8542	9219
8951		8038	9266
8952		8874	8806
8953		9201	9042
8954		8917	9231
8955		9029	9062
8956		8908	9244
8957		9353	8737
8958		8365	9120
8959		7282	8750
8960		8565	9252
8961		9184	8979
8962		9684	9114
8963		7748	6449
8964		8701	8454
8965		9956	9247
8966		9150	9069
8967		7006	7370
8968		9090	8637
8969		9610	8953
8970		9097	9071
8971		9749	7836
8972		8860	8920
8973		9624	9069
8974		7390	8907
8975		9472	9259
8976		8088	8848
8977		8011	9205
8978		9136	8964
8979		9627	9123
8980		9996	9267
8981		7959	8495
8982		8833	8740
8983		9143	9192
8984		9680	9214
8985		9034	8668
8986		7111	7109
8987		8036	7939
8988		9037	8519
8989		8742	8940
8990		9390	9140
8991		8531	8499
8992		9517	9204
8993		8569	8840
8994		9337	9154
8995		9418	8929
8996		8867	8279
8997		9407	9218
8998		9245	8725
8999		7671	8210
9000		7444	7758
9001		8100	8508
9002		9819	9208
9003		9562	9220
9004		9039	8915
9005		8687	7762
9006		9904	8955
9007		8376	8990
9008		8673	9058
9009		7701	7280
9010		7414	8692
9011		9552	8710
9012		9698	9144
9013		9902	9212
9014		7877	7803
9015		8639	9249
9016		8880	8348
9017		7583	7638
9018		7407	8003
9019		8058	8267
9020		9903	8814
9021		9961	9004
9022		8164	8992
9023		9485	9226
9024		7157	7971
9025		9285	9236
9026		9576	9146
9027		9719	9139
9028		9155	8564
9029		8517	9061
9030		8881	8613
9031		9011	8711
9032		8773	7924
9033		8398	9083
9034		9798	8667
9035		9074	8627
9036		7520	7603
9037		7903	8518
9038		6099	7946
9039		8679	8914
9040		9020	8815
9041		9740	8793
9042		6255	7013
9043		8278	8082
9044		8319	8834
9045		7386	8486
9046		8265	8716
9047		7589	8742
9048		9855	8249
9049		9402	9272
9050		9464	9105
9051		9113	8484
9052		8728	8431
9053		7530	7328
9054		6623	7808
9055		9428	9167
9056		9867	9131
9057		9865	8503
9058		9908	9118
9059		8526	9207
9060		7742	8310
9061		9354	9268
9062		9951	8680
9063		6898	7631
9064		8051	8165
9065		8210	8524
9066		9968	9244
9067		8636	8821
9068		9169	9206
9069		7959	8495
9070		7467	9145
9071		9694	9156
9072		8168	8106
9073		9635	8876
9074		8034	8626
9075		8302	9050
9076		8347	8303
9077		7976	8959
9078		9542	9260
9079		9027	9140
9080		7575	7607
9081		9477	8856
9082		9601	9257
9083		8628	8768
9084		9465	8653
9085		7303	8462
9086		8349	8945
9087		8490	8221
9088		9966	9077
9089		9565	8872
9090		7998	8636
9091		8113	8341
9092		8933	9215
9093		7725	8290
9094		8372	8753
9095		9145	9265
9096		8276	8144
9097		8973	9070
9098		9015	9250
9099		9176	8606
9100		9930	8784
9101		9993	8770
9102		7093	8235
9103		9340	8934
9104		8691	8217
9105		8617	8924
9106		7458	8387
9107		7390	8907
9108		8588	8898
9109		8001	8181
9110		9194	9099
9111		8974	8908
9112		6855	7429
9113		6536	8483
9114		9025	9237
9115		9872	9214
9116		8917	9231
9117		8808	8823
9118		9111	8909
9119		8177	8754
9120		8474	8912
9121		9940	9149
9122		7234	8261
9123		9972	9257
9124		8934	8467
9125		9470	8457
9126		9008	9059
9127		7203	8534
9128		7213	7670
9129		9805	9234
9130		8592	9270
9131		8889	9029
9132		9572	9177
9133		8690	8382
9134		7702	9194
9135		7913	9013
9136		9303	8963
9137		8767	9190
9138		9967	8880
9139		9392	8696
9140		8046	9011
9141		8454	9125
9142		8705	8558
9143		8727	9191
9144		9969	9131
9145		8534	9264
9146		9198	8791
9147		9597	8704
9148		8894	9076
9149		8078	8675
9150		8619	9068
9151		9485	9226
9152		9509	9102
9153		9544	8888
9154		9516	8439
9155		9280	8563
9156		9686	8875
9157		9906	9073
9158		8261	8426
9159		9681	9250
9160		8598	8488
9161		6844	7171
9162		7381	8011
9163		9504	8883
9164		9457	8656
9165		8719	8528
9166		9033	9084
9167		7696	8154
9168		8961	8980
9169		8992	9205
9170		8856	8444
9171		9529	9236
9172		8643	9135
9173		8846	9041
9174		8944	8358
9175		9715	9271
9176		8545	8605
9177		8205	8537
9178		9104	8218
9179		9120	8913
9180		9459	8762
9181		9664	9187
9182		9290	9261
9183		9756	9074
9184		8492	8978
9185		8470	8970
9186		9985	8868
9187		8980	9268
9188		8565	9252
9189		6948	6850
9190		8240	9001
9191		8344	8550
9192		8157	9187
9193		9881	9204
9194		8714	9098
9195		9407	9218
9196		9515	8588
9197		9292	9106
9198		7776	8790
9199		8485	8658
9200		8429	8243
9201		8836	9041
9202		8363	8689
9203		9982	8119
9204		9981	9254
9205		9340	8934
9206		9217	8448
9207		8262	8616
9208		9686	8875
9209		8363	8689
9210		8863	8127
9211		8442	8762
9212		9547	8532
9213		8697	9101
9214		8231	9137
9215		9679	9239
9216		7683	7859
9217		7839	8447
9218		8172	8271
9219		8823	9266
9220		8539	7659
9221		6761	7132
9222		7913	9013
9223		9362	8540
9224		9448	8744
9225		9765	9266
9226		9386	9184
9227		9369	8549
9228		8930	9026
9229		6927	8112
9230		7976	8959
9231		8484	8678
9232		9558	8860
9233		9589	9206
9234		9132	9178
9235		9792	9161
9236		9663	9211
9237		8338	8276
9238		9010	8693
9239		9823	9250
9240		8972	8921
9241		8424	8967
9242		9438	9211
9243		9341	9029
9244		7469	9182
9245		9324	8724
9246		9461	8412
9247		8937	8873
9248		8700	8728
9249		9116	9232
9250		8343	8819
9251		7248	8785
9252		9421	8419
9253		8487	9252
9254		9317	9206
9255		9256	9101
9256		9110	9100
9257		9147	8705
9258		9429	9094
9259		7931	9152
9260		8274	8066
9261		7631	8194
9262		9326	8687
9263		9222	9014
9264		9314	9181
9265		8244	8324
9266		9750	9270
9267		9712	9270
9268		9725	9207
9269		9454	9272
9270		8515	7558
9271		8953	9043
9272		9992	9205
9273		9423	9147
9274		8078	8675
9275		7039	8413
9276		8778	9251
9277		8686	9087
9278		9339	8707
9279		8499	9245
9280		8253	8562
9281		7620	8152
9282		9770	9130
9283		9676	9054
9284		6671	7125
9285		9660	9235
9286		9928	9265
9287		9307	8832
9288		8708	8797
9289		7716	8476
9290		9460	9260
9291		8357	9196
9292		9464	9105
9293		9870	8999
9294		8004	9248
9295		7866	8592
9296		9868	9142
9297		9974	9153
9298		8978	8965
9299		7529	8513
9300		8956	9245
9301		8216	8896
9302		8763	9071
9303		9751	8962
9304		9914	9155
9305		9594	9230
9306		9141	9126
9307		9491	8831
9308		8953	9043
9309		9251	8786
9310		9635	8876
9311		9980	9256
9312		9205	8935
9313		9980	9256
9314		9579	9180
9315		9771	9169
9316		7804	8985
9317		6852	9205
9318		8238	9181
9319		9630	9129
9320		8720	8950
9321		9532	9273
9322		9815	8972
9323		9405	9270
9324		6875	8723
9325		9399	8891
9326		8755	8686
9327		7511	8661
9328		8136	8270
9329		8817	9022
9330		8958	9121
9331		8374	9064
9332		8777	8910
9333		9354	9268
9334		9509	9102
9335		9229	8113
9336		8265	8716
9337		9259	9153
9338		7417	7737
9339		9257	8706
9340		8167	8933
9341		9975	9028
9342		9874	9230
9343		8774	9205
9344		9501	9164
9345		8724	8785
9346		8899	9269
9347		9892	9203
9348		8217	8530
9349		8843	8672
9350		9483	9092
9351		7243	7822
9352		4495	6445
9353		8611	8736
9354		9225	9267
9355		8904	7474
9356		6791	7499
9357		7838	8480
9358		8771	9255
9359		9501	9164
9360		9448	8744
9361		9168	8981
9362		8459	8539
9363		8645	8038
9364		7879	8620
9365		8449	8648
9366		8566	8264
9367		9885	9010
9368		8395	8258
9369		7921	8548
9370		9925	9230
9371		9495	9270
9372		9467	9039
9373		9479	9132
9374		8187	8927
9375		9847	9273
9376		8330	8201
9377		8801	8872
9378		9129	9235
9379		9081	8857
9380		9787	8951
9381		9803	9269
9382		9370	9231
9383		8489	9062
9384		9475	8876
9385		8736	9263
9386		9244	9183
9387		9215	9240
9388		8701	8454
9389		9718	9048
9390		9828	9139
9391		9815	8972
9392		9891	8695
9393		7004	7655
9394		9131	9030
9395		9464	9105
9396		9658	8846
9397		8495	8957
9398		7723	8718
9399		7978	8890
9400		8872	9249
9401		9519	9067
9402		9715	9271
9403		8149	7436
9404		9706	9262
9405		9803	9269
9406		8462	8886
9407		8623	9217
9408		9078	9261
9409		9427	9252
9410		9286	9266
9411		8600	8569
9412		9076	8304
9413		9619	8998
9414		8349	8945
9415		9304	9156
9416		9123	9258
9417		8697	9101
9418		9374	8928
9419		7273	8035
9420		8849	9202
9421		8762	8418
9422		6989	6779
9423		9070	9146
9424		7734	9256
9425		9059	9208
9426		9365	8649
9427		9159	9251
9428		8759	9166
9429		9350	9093
9430		9190	9002
9431		8694	8936
9432		8100	8508
9433		8530	8560
9434		7070	8905
9435		9550	8943
9436		9218	8272
9437		8944	8358
9438		9717	9210
9439		9815	8972
9440		8201	8442
9441		5996	7396
9442		7646	8410
9443		8021	7912
9444		9211	8763
9445		7686	7996
9446		9584	9112
9447		8200	8900
9448		9047	8743
9449		9653	9251
9450		7132	5833
9451		7952	8086
9452		8436	9007
9453		9867	9131
9454		9806	9271
9455		9870	8999
9456		7063	7921
9457		8831	8655
9458		8280	9054
9459		9764	8761
9460		9920	9259
9461		9442	8411
9462		9704	9260
9463		9663	9211
9464		9652	9104
9465		9738	8652
9466		8807	9201
9467		8481	9038
9468		7720	8019
9469		8458	8054
9470		8249	8456
9471		7654	9132
9472		9998	9258
9473		9637	9234
9474		9877	9258
9475		9686	8875
9476		8181	8864
9477		6069	8855
9478		8467	8390
9479		9282	9131
9480		8951	9267
9481		9687	9225
9482		8388	8646
9483		9755	9091
9484		9947	9275
9485		9687	9225
9486		9847	9273
9487		8159	8424
9488		9095	9266
9489		8738	8228
9490		9234	9179
9491		9763	8830
9492		9556	8783
9493		9622	9015
9494		9297	9154
9495		9803	9269
9496		7721	8360
9497		8432	8471
9498		9928	9265
9499		9594	9230
9500		9147	8705
9501		9811	9163
9502		8496	9067
9503		8563	8863
9504		8803	8882
9505		9886	9180
9506		9788	9272
9507		8715	7891
9508		9126	9060
9509		9256	9101
9510		7102	8178
9511		8362	8633
9512		9927	9032
9513		7734	9256
9514		9827	9242
9515		6059	8587
9516		7878	8438
9517		9789	9203
9518		9631	9072
9519		8897	9066
9520		9717	9210
9521		9736	9095
9522		9809	9131
9523		7443	8874
9524		9484	9276
9525		9163	8884
9526		8668	9017
9527		8194	8189
9528		8824	9019
9529		7916	9235
9530		9773	9206
9531		9710	9210
9532		9402	9272
9533		9711	8984
9534		9476	8865
9535		9030	8614
9536		8710	8918
9537		7642	8216
9538		8660	8969
9539		7751	8677
9540		8215	7909
9541		9079	9141
9542		9416	9259
9543		9409	9253
9544		9406	8887
9545		8722	8991
9546		9008	9059
9547		9348	8531
9548		8689	9250
9549		9408	9262
9550		9683	8942
9551		9340	8934
9552		8789	8709
9553		7417	7737
9554		8748	9128
9555		9151	9227
9556		9634	8782
9557		9695	9145
9558		8678	8859
9559		9650	8753
9560		9779	9167
9561		9387	9241
9562		9642	9219
9563		8015	8511
9564		9575	9056
9565		8661	8871
9566		8985	8669
9567		9333	9269
9568		7676	9235
9569		8231	9137
9570		8038	9266
9571		9978	9024
9572		8790	9176
9573		9754	8893
9574		8667	9172
9575		9283	9055
9576		7467	9145
9577		8572	8798
9578		9078	9261
9579		9234	9179
9580		9302	9072
9581		8542	9219
9582		9674	8996
9583		8125	8506
9584		9834	9111
9585		7890	7755
9586		9824	8804
9587		9771	9169
9588		9655	8974
9589		8992	9205
9590		9898	8701
9591		8696	8756
9592		9585	7756
9593		9570	9267
9594		8815	9229
9595		7003	8316
9596		8965	9248
9597		7460	8703
9598		9748	8767
9599		8272	8600
9600		8293	8286
9601		7734	9256
9602		8621	8545
9603		8965	9248
9604		9708	9147
9605		8640	8962
9606		9207	8617
9607		9575	9056
9608		9966	9077
9609		8212	8948
9610		8221	8952
9611		8925	8983
9612		8353	8788
9613		9031	8712
9614		9279	9246
9615		9253	9253
9616		9530	9207
9617		9992	9205
9618		8899	9269
9619		9582	8997
9620		9471	9133
9621		9310	8877
9622		9135	9014
9623		9650	8753
9624		8619	9068
9625		7467	9145
9626		9234	9179
9627		9330	9122
9628		9372	9040
9629		8858	9109
9630		9699	9128
